,Unnamed: 0,movieId,title,genres,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,key,year
175,175,207,"Walk in the Clouds, A (1995)",Drama|Romance,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,A Walk in the Clouds,1995.0
176,176,208,Waterworld (1995),Action|Adventure|Sci-Fi,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Waterworld,1995.0
177,177,209,White Man's Burden (1995),Drama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,White Man's Burden,1995.0
178,178,210,Wild Bill (1995),Western,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Wild Bill,1995.0
179,179,211,"Browning Version, The (1994)",Drama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,The Browning Version,1994.0
180,180,212,Bushwhacked (1995),Adventure|Comedy|Crime|Mystery,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,Bushwhacked,1995.0
181,181,213,Burnt by the Sun (Utomlyonnye solntsem) (1994),Drama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Burnt by the Sun (Utomlyonnye solntsem),1994.0
182,182,214,Before the Rain (Pred dozhdot) (1994),Drama|War,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,Before the Rain (Pred dozhdot),1994.0
183,183,215,Before Sunrise (1995),Drama|Romance,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,Before Sunrise,1995.0
184,184,216,Billy Madison (1995),Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Billy Madison,1995.0
185,185,217,"Babysitter, The (1995)",Drama|Thriller,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,The Babysitter,1995.0
186,186,218,Boys on the Side (1995),Comedy|Drama,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,Boys on the Side,1995.0
187,187,219,"Cure, The (1995)",Drama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,The Cure,1995.0
188,188,220,Castle Freak (1995),Horror,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Castle Freak,1995.0
189,189,222,Circle of Friends (1995),Drama|Romance,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,Circle of Friends,1995.0
190,190,223,Clerks (1994),Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Clerks,1994.0
191,191,224,Don Juan DeMarco (1995),Comedy|Drama|Romance,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,Don Juan DeMarco,1995.0
192,192,225,Disclosure (1994),Drama|Thriller,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,Disclosure,1994.0
193,193,227,Drop Zone (1994),Action|Thriller,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Drop Zone,1994.0
194,194,228,Destiny Turns on the Radio (1995),Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Destiny Turns on the Radio,1995.0
195,195,229,Death and the Maiden (1994),Drama|Thriller,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,Death and the Maiden,1994.0
196,196,230,Dolores Claiborne (1995),Drama|Thriller,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,Dolores Claiborne,1995.0
197,197,231,Dumb & Dumber (Dumb and Dumber) (1994),Adventure|Comedy,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Dumb & Dumber (Dumb and Dumber),1994.0
198,198,232,Eat Drink Man Woman (Yin shi nan nu) (1994),Comedy|Drama|Romance,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,Eat Drink Man Woman (Yin shi nan nu),1994.0
199,199,233,Exotica (1994),Drama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Exotica,1994.0
200,200,234,Exit to Eden (1994),Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Exit to Eden,1994.0
201,201,235,Ed Wood (1994),Comedy|Drama,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,Ed Wood,1994.0
202,202,236,French Kiss (1995),Action|Comedy|Romance,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,French Kiss,1995.0
203,203,237,Forget Paris (1995),Comedy|Romance,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,Forget Paris,1995.0
204,204,238,Far From Home: The Adventures of Yellow Dog (1995),Adventure|Children,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Far From Home: The Adventures of Yellow Dog,1995.0
205,205,239,"Goofy Movie, A (1995)",Animation|Children|Comedy|Romance,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,A Goofy Movie,1995.0
206,206,240,Hideaway (1995),Thriller,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Hideaway,1995.0
207,207,241,Fluke (1995),Children|Drama,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Fluke,1995.0
208,208,242,Farinelli: il castrato (1994),Drama|Musical,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,Farinelli: il castrato,1994.0
209,209,243,Gordy (1995),Children|Comedy|Fantasy,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,Gordy,1995.0
210,210,246,Hoop Dreams (1994),Documentary,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Hoop Dreams,1994.0
211,211,247,Heavenly Creatures (1994),Crime|Drama,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,Heavenly Creatures,1994.0
212,212,248,Houseguest (1994),Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Houseguest,1994.0
213,213,249,Immortal Beloved (1994),Drama|Romance,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,Immortal Beloved,1994.0
214,214,250,Heavyweights (Heavy Weights) (1995),Children|Comedy,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Heavyweights (Heavy Weights),1995.0
215,215,251,"Hunted, The (1995)",Action,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,The Hunted,1995.0
216,216,252,I.Q. (1994),Comedy|Romance,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,I.Q.,1994.0
217,217,253,Interview with the Vampire: The Vampire Chronicles (1994),Drama|Horror,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,Interview with the Vampire: The Vampire Chronicles,1994.0
218,218,254,Jefferson in Paris (1995),Drama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Jefferson in Paris,1995.0
219,219,255,"Jerky Boys, The (1995)",Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,The Jerky Boys,1995.0
220,220,256,Junior (1994),Comedy|Sci-Fi,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,Junior,1994.0
221,221,257,Just Cause (1995),Mystery|Thriller,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,Just Cause,1995.0
222,222,258,"Kid in King Arthur's Court, A (1995)",Adventure|Children|Comedy|Fantasy|Romance,False,True,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,A Kid in King Arthur's Court,1995.0
223,223,259,Kiss of Death (1995),Crime|Drama|Thriller,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,Kiss of Death,1995.0
224,224,260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Star Wars: Episode IV - A New Hope,1977.0
225,225,261,Little Women (1994),Drama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Little Women,1994.0
226,226,262,"Little Princess, A (1995)",Children|Drama,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,A Little Princess,1995.0
227,227,263,Ladybird Ladybird (1994),Drama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Ladybird Ladybird,1994.0
228,228,265,Like Water for Chocolate (Como agua para chocolate) (1992),Drama|Fantasy|Romance,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,Like Water for Chocolate (Como agua para chocolate),1992.0
229,229,266,Legends of the Fall (1994),Drama|Romance|War|Western,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,Legends of the Fall,1994.0
230,230,267,Major Payne (1995),Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Major Payne,1995.0
231,231,269,My Crazy Life (Mi vida loca) (1993),Drama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,My Crazy Life (Mi vida loca),1993.0
232,232,270,Love Affair (1994),Drama|Romance,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,Love Affair,1994.0
233,233,271,Losing Isaiah (1995),Drama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Losing Isaiah,1995.0
234,234,272,"Madness of King George, The (1994)",Comedy|Drama,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,The Madness of King George,1994.0
235,235,273,Mary Shelley's Frankenstein (Frankenstein) (1994),Drama|Horror|Sci-Fi,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,Mary Shelley's Frankenstein (Frankenstein),1994.0
236,236,274,Man of the House (1995),Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Man of the House,1995.0
237,237,275,Mixed Nuts (1994),Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Mixed Nuts,1994.0
238,238,276,Milk Money (1994),Comedy|Romance,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,Milk Money,1994.0
239,239,277,Miracle on 34th Street (1994),Drama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Miracle on 34th Street,1994.0
240,240,278,Miami Rhapsody (1995),Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Miami Rhapsody,1995.0
241,241,279,My Family (1995),Drama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,My Family,1995.0
242,242,280,Murder in the First (1995),Drama|Thriller,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,Murder in the First,1995.0
243,243,281,Nobody's Fool (1994),Comedy|Drama|Romance,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,Nobody's Fool,1994.0
244,244,282,Nell (1994),Drama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Nell,1994.0
